PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD,CSAD
35,all,all,2012,"Wheat, all",910000,368200,909000,367800,0.998901099,76.1,-99,5100,69200,-99,1883400,76.1,-99,5121,0.00,Ontario
35,3501,3501,2013,Barley,6400,2600,6400,2600,1,27.8,-99,1500,177,-99,3900,27.7,-99,1500,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2013,Corn for grain,977700,395700,974500,394400,0.996727012,169.6,-99,10600,165309,-99,4199000,169.6,-99,10647,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2013,Oats,14500,5900,13800,5500,0.951724138,57.8,-99,2300,800,-99,12400,58.0,-99,2255,-0.02,Southern Ontario Region 1 - Ontario
35,3501,3501,2013,Soybeans,1281000,518400,1280200,518100,0.999375488,45.9,-99,3100,58790,-99,1600000,45.9,-99,3088,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2013,"Wheat, all",496000,200700,496000,200700,1,81.2,-99,5500,40255,-99,1095500,81.2,-99,5458,-0.01,Southern Ontario Region 1 - Ontario
35,3502,3502,2013,Barley,54200,21900,47400,19200,0.874538745,66.7,-99,3600,3159,-99,68800,66.6,-99,3583,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2013,Corn for grain,666900,269900,659200,266800,0.988454041,157.3,-99,9900,103667,-99,2633300,157.3,-99,9870,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2013,Oats,20100,8200,19300,7800,0.960199005,85.2,-99,3300,1644,-99,25400,85.2,-99,3256,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2013,Soybeans,726100,293800,723000,292600,0.995730616,46.8,-99,3100,33824,-99,920500,46.8,-99,3146,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2013,"Wheat, all",468200,189500,468200,189500,1,79.9,-99,5400,37388,-99,1017500,79.9,-99,5369,-0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2013,Barley,10300,4200,8400,3400,0.815533981,58.8,-99,3200,496,-99,10800,59.0,-99,3176,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2013,Corn for grain,230100,93100,229100,92700,0.995654063,143.3,-99,9000,32834,-99,834000,143.3,-99,8997,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2013,Oats,11700,4700,10400,4200,0.888888889,58,-99,2200,602,-99,9300,57.9,-99,2214,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2013,Soybeans,211700,85700,211000,85400,0.996693434,42.4,-99,2900,8946,-99,243500,42.4,-99,2851,-0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2013,"Wheat, all",85700,34700,85700,34700,1,72.7,-99,4900,6233,-99,169600,72.7,-99,4888,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2013,Barley,31500,12800,30900,12500,0.980952381,50.8,-99,2700,1570,-99,34200,50.8,-99,2736,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2013,Corn for grain,348400,141000,345300,139700,0.991102181,152.2,-99,9600,52544,-99,1334700,152.2,-99,9554,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2013,Oats,8300,3300,6300,2500,0.759036145,56.9,-99,2200,359,-99,5500,57.0,-99,2200,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2013,Soybeans,373600,151200,373300,151000,0.999197002,46.1,-99,3100,17219,-99,468600,46.1,-99,3103,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2013,"Wheat, all",67100,27200,67100,27200,1,53.8,-99,3600,3613,-99,98300,53.8,-99,3614,0.00,Eastern Ontario Region 4 - Ontario
35,3505,3505,2013,Barley,12700,5100,11900,4800,0.937007874,65.1,-99,3500,778,-99,16900,65.4,-99,3521,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2013,Corn for grain,2000,800,2000,800,1,125.5,-99,7900,246,-99,6300,123.0,-99,7875,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2013,Oats,20400,8300,18300,7400,0.897058824,81.7,-99,3100,1495,-99,23100,81.7,-99,3122,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2013,Soybeans,7600,3100,7600,3100,1,29,-99,1900,220,-99,6000,28.9,-99,1935,0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2013,"Wheat, all",8000,3200,8000,3200,1,48.4,-99,3300,385,-99,10500,48.1,-99,3281,-0.01,Northern Ontario Region 5 - Ontario
35,all,all,2013,Barley,115000,46500,105000,42500,0.913043478,58.9,-99,3200,6180,-99,134600,58.9,-99,3167,-0.01,Ontario
35,all,all,2013,Corn for grain,2225000,900400,2210000,894400,0.993258427,160.5,-99,10100,354600,-99,9007300,160.5,-99,10071,0.00,Ontario
35,all,all,2013,Oats,75000,30400,68000,27500,0.906666667,72.1,-99,2700,4900,-99,75600,72.1,-99,2749,0.02,Ontario
35,all,all,2013,Soybeans,2600000,1052200,2595000,1050200,0.998076923,45.9,-99,3100,119000,-99,3238600,45.9,-99,3084,-0.01,Ontario
35,all,all,2013,"Wheat, all",1125000,455300,1125000,455300,1,78.1,-99,5300,87875,-99,2391500,78.1,-99,5253,-0.01,Ontario
35,3501,3501,2014,Barley,2300,900,2300,900,1,40.3,-99,2200,91,-99,2000,39.6,-99,2222,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2014,Corn for grain,843800,341500,837700,339000,0.992770799,170.3,-99,10700,142618,-99,3622700,170.2,-99,10686,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2014,Oats,4200,1700,2000,800,0.476190476,76.4,-99,2900,153,-99,2300,76.5,-99,2875,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2014,Soybeans,1512600,612100,1511700,611800,0.999404998,48.2,-99,3200,72842,-99,1982400,48.2,-99,3240,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2014,"Wheat, all",357300,144600,356400,144200,0.997481108,76.6,-99,5200,27296,-99,742900,76.6,-99,5152,-0.01,Southern Ontario Region 1 - Ontario
35,3502,3502,2014,Barley,61400,24900,57600,23300,0.938110749,71.9,-99,3900,4140,-99,90100,71.9,-99,3867,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2014,Corn for grain,549000,222200,543100,219800,0.989253188,155.6,-99,9800,84490,-99,2146100,155.6,-99,9764,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2014,Oats,29500,12000,24900,10100,0.844067797,79.6,-99,3000,1982,-99,30600,79.6,-99,3030,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2014,Soybeans,829300,335600,825900,334200,0.995900157,45.7,-99,3100,37709,-99,1026300,45.7,-99,3071,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2014,"Wheat, all",370100,149800,369200,149400,0.997568225,76.4,-99,5100,28202,-99,767500,76.4,-99,5137,0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2014,Barley,6000,2400,4600,1900,0.766666667,59.6,-99,3200,277,-99,6000,60.2,-99,3158,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2014,Corn for grain,175600,71100,174800,70800,0.995444191,149.7,-99,9400,26167,-99,664700,149.7,-99,9388,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2014,Oats,5700,2300,3300,1400,0.578947368,80.3,-99,2900,265,-99,4100,80.3,-99,2929,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2014,Soybeans,268800,108800,268200,108500,0.997767857,39.2,-99,2600,10506,-99,285900,39.2,-99,2635,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2014,"Wheat, all",76000,30800,75900,30700,0.998684211,74.1,-99,5000,5628,-99,153200,74.2,-99,4990,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2014,Barley,23900,9700,22800,9200,0.953974895,59,-99,3200,1344,-99,29300,58.9,-99,3185,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2014,Corn for grain,303900,123000,302600,122500,0.995722277,151.3,-99,9500,45796,-99,1163300,151.3,-99,9496,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2014,Oats,7300,2900,5200,2100,0.712328767,59.9,-99,2300,312,-99,4800,60.0,-99,2286,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2014,Soybeans,446300,180600,443600,179500,0.993950258,40.6,-99,2700,18026,-99,490600,40.6,-99,2733,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2014,"Wheat, all",38000,15400,37900,15300,0.997368421,62.1,-99,4200,2353,-99,64000,62.1,-99,4183,0.00,Eastern Ontario Region 4 - Ontario
35,3505,3505,2014,Barley,16400,6600,14700,6000,0.896341463,74.5,-99,4000,1098,-99,23900,74.7,-99,3983,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2014,Corn for grain,2700,1100,1800,700,0.666666667,74.9,-99,4900,135,-99,3400,75.0,-99,4857,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2014,Oats,28300,11500,24600,9900,0.869257951,76.8,-99,2900,1888,-99,29100,76.7,-99,2939,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2014,Soybeans,13000,5300,10600,4300,0.815384615,20.1,-99,1400,213,-99,5800,20.1,-99,1349,-0.04,Northern Ontario Region 5 - Ontario
35,3505,3505,2014,"Wheat, all",13600,5500,13600,5500,1,60.6,-99,4100,822,-99,22400,60.4,-99,4073,-0.01,Northern Ontario Region 5 - Ontario
35,all,all,2014,Barley,110000,44500,102000,41300,0.927272727,68.1,-99,3700,6950,-99,151300,68.1,-99,3663,-0.01,Ontario
35,all,all,2014,Corn for grain,1875000,758800,1860000,752700,0.992,160.9,-99,10100,299200,-99,7600000,160.9,-99,10097,0.00,Ontario
35,all,all,2014,Oats,75000,30400,60000,24300,0.8,76.7,-99,2900,4600,-99,70900,76.7,-99,2918,0.01,Ontario
35,all,all,2014,Soybeans,3070000,1242400,3060000,1238300,0.996742671,45.5,-99,3100,139300,-99,3791100,45.5,-99,3062,-0.01,Ontario
35,all,all,2014,"Wheat, all",855000,346000,853000,345200,0.997660819,75.4,-99,5100,64300,-99,1750000,75.4,-99,5070,-0.01,Ontario
35,3501,3501,2015,Barley,4000,1600,4000,1600,1,64.7,-99,3500,259,-99,5600,64.8,-99,3500,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2015,Corn for grain,905200,366300,901500,364800,0.995912506,176.9,-99,11100,159474,-99,4050800,176.9,-99,11104,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2015,Oats,25900,10500,24100,9700,0.930501931,86.6,-99,3300,2085,-99,32200,86.5,-99,3320,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2015,Soybeans,1446800,585500,1446800,585500,1,45.1,-99,3000,65184,-99,1774000,45.1,-99,3030,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2015,"Wheat, all",297500,120400,294400,119100,0.989579832,73,-99,4900,21490,-99,584900,73.0,-99,4911,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2015,Barley,70500,28500,68600,27800,0.973049645,67.1,-99,3600,4606,-99,100300,67.1,-99,3608,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2015,Corn for grain,626800,253600,620800,251200,0.990427569,164,-99,10300,101821,-99,2586400,164.0,-99,10296,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2015,Oats,58200,23500,50800,20500,0.872852234,87.7,-99,3300,4451,-99,68600,87.6,-99,3346,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2015,Soybeans,781800,316400,781800,316400,1,45.7,-99,3100,35735,-99,972500,45.7,-99,3074,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2015,"Wheat, all",332200,134400,331000,133900,0.996387718,82.9,-99,5600,27420,-99,746200,82.8,-99,5573,0.00,Western Ontario Region 2 - Ontario
35,3503,3503,2015,Barley,9200,3700,9000,3600,0.97826087,60.8,-99,3300,546,-99,11900,60.7,-99,3306,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2015,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2015,Oats,11700,4700,10400,4200,0.888888889,80.5,-99,3100,837,-99,12900,80.5,-99,3071,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2015,Soybeans,244700,99000,244700,99000,1,40.1,-99,2700,9799,-99,266700,40.0,-99,2694,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2015,"Wheat, all",67100,27200,66700,27000,0.994038748,63.9,-99,4300,4261,-99,116000,63.9,-99,4296,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2015,Barley,20200,8200,18800,7600,0.930693069,66.3,-99,3600,1246,-99,27100,66.3,-99,3566,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2015,Corn for grain,330300,133700,326600,132200,0.988798062,177,-99,11100,57804,-99,1468300,177.0,-99,11107,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2015,Oats,7700,3100,5700,2300,0.74025974,65.4,-99,2500,373,-99,5700,65.4,-99,2478,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2015,Soybeans,411600,166600,411600,166600,1,50.5,-99,3400,20776,-99,565400,50.5,-99,3394,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2015,"Wheat, all",36300,14700,36200,14700,0.997245179,64.7,-99,4400,2343,-99,63800,64.7,-99,4340,-0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2015,Barley,11200,4500,9600,3900,0.857142857,66.9,-99,3600,643,-99,14000,67.0,-99,3590,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2015,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2015,Oats,26600,10700,24100,9800,0.906015038,93.6,-99,3600,2254,-99,34800,93.5,-99,3551,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2015,Soybeans,15100,6100,15100,6100,1,33.8,-99,2300,511,-99,13900,33.8,-99,2279,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2015,"Wheat, all",21800,8800,21800,8800,1,68.3,-99,4600,1488,-99,40500,68.3,-99,4602,0.00,Northern Ontario Region 5 - Ontario
35,all,all,2015,Barley,115000,46500,110000,44500,0.956521739,66.4,-99,3600,7300,-99,158900,66.4,-99,3571,-0.01,Ontario
35,all,all,2015,Corn for grain,2055000,831600,2040000,825600,0.99270073,170.6,-99,10700,348000,-99,8839600,170.6,-99,10707,0.00,Ontario
35,all,all,2015,Oats,130000,52600,115000,46500,0.884615385,87,-99,3300,10000,-99,154200,87.0,-99,3316,0.00,Ontario
35,all,all,2015,Soybeans,2900000,1173600,2900000,1173600,1,45.5,-99,3100,132000,-99,3592500,45.5,-99,3061,-0.01,Ontario
35,all,all,2015,"Wheat, all",755000,305600,750000,303500,0.993377483,76,-99,5100,57000,-99,1551300,76.0,-99,5111,0.00,Ontario
